Date, URL, Newspaper, Title, Article
08 Mar^ 2020,https://economictimes.indiatimes.com/news/company/corporate-trends/women-in-india-inc-19-in-2016-26-now/articleshow/74534812.cms,Economic Times,Women in India Inc: 19% in 2016^ 26% now,(This story originally appeared in on Mar 08^ 2020)MUMBAI: India Inc appears to have moved the needle on gender diversity over the past four years. An average of seven sectors that a study by Avtar Group covered shows women ’s representation has risen from 18.7% in 2016 to 25.7% in 2019^ and it is expected to cross 26% this year. Avtar is a leading diversity and inclusion (D&I) firm.The report is based on data from across 353 companies that employ more than 10 lakh women.Sector-wise^ it’s a mixed bag though. Consulting ^ fast-moving consumer goods and information technology and information technology-enabled services (IT and ITeS ) are expected to inch up on the percentage of women’s representation in 2020 while pharmaceuticals and hospitality could see a dip.Saundarya Rajesh^ founder president of Avtar^ said^ “Consulting industry has a greater diversity consciousness. With more women pursuing MBAs ^ the FMCG sector has enhanced its gender diversity quotient. On the other hand^ manufacturing^ which is the lowest in terms of women’s representation (8% in 2019)^ is expected to bounce back this year to over 10%. The initial blip in women’s representation in manufacturing could be an effect of market conditions. However^ it could become a potent career option for women as the industry is becoming increasingly tech-enabled.”Women’s representation in consulting^ which has their highest representation in India^ is estimated to reach 44% by 2020.FMCG has seen an increase in women from 12% in 2016 to 20% in 2020. Companies are not only actively hiring from a gender distributed talent pool^ they are also introducing innovative variants of flexibility^ like location free roles^ which is an important enabler for women.
15 Aug^ 2020,https://economictimes.indiatimes.com/markets/stocks/news/fiis-come-in-a-big-way-as-retail-exits-who-will-win-this-round/articleshow/77558645.cms,Economic Times,FIIs come in a big way as retail exits: Who will win this round?,ET CONTRIBUTORSThe domestic equity market showed exuberance during the week gone by^ but it was visible more in the smallcap and midcap indices^ which outperformed Nifty50 by around 2-2.5 per cent. Commensurate with this^ it seems natural that corporates will knock the door of secondary markets to raise money. There has already been a huge amount of capital raising through QIPs and this is just the start.PSU banks^ too^ have entered the league and are planning to raise capital from the secondary market^ which is a rare phenomenon. Empirical evidence suggests so much optimism combined with a capital raising spree can be danger zone for the bulls. In addition to this^ stocks that are under F&O ban^ too^ have started rising^ which calls for caution going ahead.Hence^ investors should remain cautious and should ideally not participate^ as these euphoric times are triggered merely by liquidity. Mutual fund inflows has also become little topsy-turvy. Historically^ during market panics^ mutual funds used to see outflows in the equity weakness and inflows during buoyancy. Courtesy Covid-19^ this trend seems to have got distorted abruptly! Retail investors are seen taking money off the table from equity mutual funds and are routing that to debt instruments. In a surprise contrast^ FPIs have done record purchases in August 2020^ setting a tug-of-war between Indian retail investors. It appears retail investors have become smarter by taking money out from equity mutual funds at peak stock prices. But only time will tell who will win this round.India Inc’s Q2FY21 earnings will be a litmus test for visibility of corporate earnings and^ if the momentum sustains^ the market will sail into new highs. Otherwise we may experience a sharp correction going forward^ and the odds for a correction are higher.The most sought-after precious metals^ gold and silver^ witnessed a massive sell-off during the week gone by on the back of a precipitous increase in helicopter money. Central banks and governments^ too^ are aggressively favouring fresh stimulus to boost the economy^ which happens to be an ideal setup for gold bulls. In spite such optimism^ precious metals corrected 5-15 per cent. Such eventualities in equities^ too^ cannot be ruled out. Amid such optimism^ markets may have registered tops and^ therefore^ both trading and investing now call for appropriate risk management and disciplined approach.After opening with a minor gap on the upside^ Nifty50 traded in a narrow range throughout the week and closed in the red^ led by the banks. The market’s short-term trend has turned downward and a retest of the 10^900 level cannot be ruled out. Hence^ investors are advised to remain cautious. On the upside^ resistance is placed at 11^380 level. However^ a downside break of the 10^900 level will mark an uptrend reversal and a sharp correction may begin thereafter.Frontline stocks are expected to maintain a low profile^ but smallcap and midcap stocks might continue their final journey of up-move. Sectoral rotation can be expected from stocks where a smart run-up was seen during the week and money may go into underperforming sectors and stocks.It is expected that realty^ NBFCs^ infrastructure sectors may witness buying and there could be profit booking in sectors like pharma^ IT^ cement and FMCG . One needs to maintain a stock-specific approach. Traders and investors are advised to continue their cautious stock-picking approach.Nifty50 closed the week at 11^178^ down 0.3 per cent
27 May^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/consumer-sector-seen-degrowing-by-2-4-this-fiscal/articleshow/76038782.cms,Economic Times,Consumer sector seen degrowing by 2-4% this fiscal,"MUMBAI: The coronavirus lockdowns and the resultant disruptions in demand and supply will see the consumer sector degrowing by 2-4 per cent this fiscal^ says a report. However^ the impact will be much larger^ to the tune of 30-40 per cent^ if the lockdowns continue beyond the first quarter^ Crisil said in its report on Wednesday.It added that the crippling impact of the pandemic will trigger a rush by private equity players who will be keen to take over the most distressed companies^ given the changing consumer priorities to health and wellness.""The disruption in demand^ production and supply chain caused by the extended nationwide lockdown to contain the COVID-19 pandemic will knock back revenue growth by 2-4 per cent for the consumer essentials sector^ and 16-30 per cent across discretionary manufacturing and consumer services this fiscal^"" the report said.However^ it warned that ""this is only in the base-case scenario of the lockdown ending in the first quarter. In case of extended vulnerability due to fresh extension of the lockdown into the second quarter^ the fall could be a steeper 30-40 per cent.""It further said discretionary segments like appliances^ ready mades and quick service restaurants will be hit the hardest and see steepest revenue plunge under both scenarios and their stretched working capital cycles will put further squeeze on liquidity^ impacting profitability.What is more^ these segments will also take the longest to recover post-lockdown^ while discretionary spending will take at least a year to recoup.The only segments that will recover fast are e-retail and essential items^ the report said^ adding ""these will also bounce back within a month as consumers turn brand-agnostic and switch to available local brands^ and as e-retail platforms meet the need for contactless shopping and doorstep delivery.""According to Rahul Prithiani^ director at Crisil^ ""consumer behaviour will change in the near-term as availability^ convenience^ affordability^ hygiene and safety become priorities. The shift in brand loyalty due to unavailability will boost sales of local/SME brands which have flexible logistics.""""Sensing this^ retailers and fast-moving consumer goods companies have started tying up with food delivery service providers to suit consumers' quest for convenience. The lingering fear of COVID-19 will also provide a boost to e-retail and cloud kitchens^"" he added."
23 Jul^ 2020,https://economictimes.indiatimes.com/news/company/corporate-trends/manufacturers-facing-gst-trouble-on-post-sales-discounts-due-to-covid-situation/articleshow/77120374.cms,Economic Times,Manufacturers facing GST trouble on post sales discounts due to Covid situation,Manufacturers facing GST trouble on post sales discounts due to Covid situationThe problem is that in the case of the pandemic^ when the supply happened^ no discount was offered^ but discounts were extended later with the purpose of clearing inventory.SynopsisCompanies across sectors — retail^ FMCG and automobile—extended post sales discounts to their retailers and wholesalers due to Covid-19 pandemic and the lockdown may also be staring at incurring additional costs. Tax experts said that in many cases the companies could either pay higher taxes or the taxman may come knocking on their doors.
20 May^ 2020,https://economictimes.indiatimes.com/markets/stocks/news/ril-itc-drive-sensex-300-points-higher-nifty-tests-8950/articleshow/75839723.cms,Economic Times,RIL^ ITC drive Sensex 300 points higher; Nifty tests 8^950,NEW DELHI: Domestic benchmark indices built on the gains in the previous session^ however^ further upside was capped due to the fast rising Covid-19 cases that increased the concerns of investors on Dalal Street. Oil-to-telecom behemoth Reliance Industries^ ITC and HDFC twins were the top index contributors in early session.India has recorded over 1.06 lakh cases of Covid by now with more than 3^300 deaths. A weak global setup also affected the mood on Wednesday.At 9.45 am^ BSE flagship Sensex was up 316 points or 1.06 per cent at 30515 while NSE benchmark Nifty added 99 points or 0.67 per cent to 8^978.In the 30-share pack Sensex^ Tata Steel was the biggest gainer^ up 3 per cent. ITC^ L&T and Nestle India were among other top gainers.Shares of RIL traded nearly 2 per cent higher as the firm's Rs 53^000 crore mega rights issue opened for subscription today. Bajaj Finance that took a Rs 4^500 crore hit on AUM during the fourth quarter due to Covid-19 and registered five times jump in provisions dropped 1.17 per cent to Rs 1^944. Among other losers in the pack were Hero Moto^ IndusInd Bank^ SBI^ TCS and ONGC that slipped up to 2.5 per cent.Broader market indices were faring in line with their headline peers as Nifty Smallcap gained 0.50 per cent while Nifty Midcap advanced 0.57 per cent. Nifty 500 was up 0.51 per cent.Barring Nifty IT and Nifty PSU Bank that slipped 0.48 per cent and 0.24 per cent^ respectively^ all sectoral indices on NSE traded with gains. Nifty FMCG was the biggest gainer^ up 1.46 per cent^ followed by Nifty Financial Services and Nifty Pharma that gained up to 0.8 per cent.Globally^ Asian stocks struggled to extend the week's rally on Wednesday and gold and bonds firmed as a sceptical press report dented some hopes for a COVID-19 vaccine and concerns about bumps in the global recovery from the pandemic returned.MSCI's broadest index of Asia-Pacific shares outside Japan was flat. The risk-sensitive Australian dollar retreated from an overnight two-month high and safe-haven demand drove U.S. Treasury yields back under 0.7 per cent.
07 May^ 2019,https://economictimes.indiatimes.com/news/economy/indicators/indias-consumption-story-losing-the-plot/articleshow/69210037.cms,Economic Times,Hindustan Unilever: India’s consumption story losing the plot,OthersConsumption is sputtering across a range of products including cars^ two-wheelers^ air travel and fast-moving consumer goods (FMCG)^ with volumes dropping to multi-quarter lows. The decline in demand stems from an income growth slump in urban and rural areas that’s forced people to curb spending^ falling money supply in the economy and rising uncertainty over how customers will respond to regulatory action^ experts said. The next government may need to prime the pump as consumption has been one of the engines that has been driving the economy in the absence of private investment and exports.“You can’t say FMCG is recession proof but it is recession resistant^” said Hindustan Unilever chairman Sanjiv Mehta during a press briefing after March quarter results. “People don’t stop bathing or cleaning their teeth when conditions become tough. What happens is the number of brands in a family gets reduced —instead of using larger packs^ they shift to more price-point packs. That’s the kind of shift that happens.”Passenger car volumes have dropped in nine of the past 10 months. Growth was down to 2% in the last fiscal year^ the lowest in five. Two-wheeler volume growth fell to the lowest since the currency note swap exercise in November 2016.Volume growth at leading FMCG companies that derive more than a third of sales from rural areas has dropped to a six-seven-quarter low. Indian airlines carried 11.6 million passengers in March^ a mere 0.1 percentage point higher than a year earlier^ representing the slowest increase since June 2013.Experts cited three key factors. Farm income growth has been weak for over two years with prices having stayed low^ as reflected in the marginal rise in agricultural inflation. The growth in nominal gross domestic product (GDP) for agriculture was 2% in the October-December 2018 period^ the slowest in any quarter since April-June 2012.Second^ the benefit of price reduction due to the reduction in goods and services tax (GST) has run its course. The third reason is the liquidity crunch sparked by the Infrastructure Leasing & Financial Services (IL&FS) default in September last year. In any case^ according to Credit Suisse ^ money supply as measured by M3^ has lagged behind GDP growth since 2016.“Macro (household savings data) and micro (sector and company volume data) suggest that households may have gradually reduced consumption due to insufficient income growth^” Sanjeev Prasad of Kotak Institutional Equities said in a note.Axis Capital economist Prithviraj Srinivas said income growth patterns and nominal agricultural GDP growth indicated that consumption trend has been slowing since from 2017. Disruptions due to demonetisation and GST implementation have accentuated this^ he said.Maruti Suzuki’s volumes dropped 17.2% in April^ the sharpest decline since August 2012. In April^ top-selling models such as the Baleno^ Dzire and Swift witnessed a volume drop of 15-31% year-on-year. The company has guided for 4-8% volume growth for the current fiscal.The lower end of that range implies the slowest growth in five years. The current fiscal is unpredictable since customer response to price changes due to new regulatory norms pertaining to emissions is unknown^ said Maruti CFO Ajay Seth in a post-earnings conference call.Carmakers have two options owing to regulatory disruption^ said Gaurav Vangal^ country head^ production forecast^ at IHS Automotive. They could show 5-6% volume growth in the current year and negative growth for the next year^ or calibrate the current year volume growth to 1-2% and restrict themselves from posting negative growth for the next year^ he said.A senior official at a leading car maker said that volume growth is unlikely to recover before the early second half of the current fiscal as inventory adjustment between wholesale and retail will take some months. Hero MotoCorp said in a post-March quarter conference call that inventory levels are 10 days higher than average.The worst-affected segment in two-wheelers has been the scooter segment^ where growth turned negative in FY19 for the first time in 13 years. Scooters are typically used in urban areas.The average volume growth of HUL Dabur and GCPL was 6% in the March quarter^ 2.66 percentage points over the previous quarter^ and management commentary indicates a further moderation in the April-June period.HUL’s volume growth fell 7%^ the lowest in six quarters^ with the narrowest margin expansion in 10 quarters. According to HUL^ rural growth was 1.1 times urban demand in the March quarter compared with 1.3 times in the previous quarter.
03 May^ 2019,https://economictimes.indiatimes.com/markets/stocks/news/muted-volume-guidance-sluggish-demand-may-delay-castrol-revival/articleshow/69154297.cms,Economic Times,Muted volume guidance^ sluggish demand may delay Castrol revival,Castrol’s stock has underperformed the benchmark indices by over 12 per cent in the past three months. The trend may not reverse any time soon^ given the muted volume guidance by the country’s largest lubricant maker for the current fiscal^ coupled with sluggish demand scenario. The company’s fiscal ends in December.The volume growth of Castrol India^ a subsidiary of British Petroleum^ dropped by 2.1 per cent year-on-year (YoY) to 50.4 million litres in the March quarter against the expectation of a 4-6 per cent growth.The drop was due to the lower demand from the personal mobility segment which includes passenger cars^ two-wheelers^ and commercial vehicles. The company generates nearly a two-thirds of its sales volume from personal mobility^ while the rest comes from the industrial lubricant segment^ which also reported weak demand during the quarter.The demand may take a while to revive^ given the continued slowdown in the passenger vehicles segment^ which recorded an eightyear low monthly growth in April. This is likely to put pressure on Castrol’s volume growth.Analyst expect Castrol’s volume to grow by 1.9 per cent for 2019^ the lowest in the past five years. To reach the projected volume growth^ the company must maintain a quarterly volume run rate of 55.5 million litres in the remaining three quarters compared with 50.3 in the March quarter.In a post-March earnings conference call^ the company’s management said that the volume growth may remain at the lower end of the medium-term guidance of 2-4 per cent and that is after considering a possible recovery in the second half. According to Bloomberg consensus estimate^ the company’s projected revenue growth is at 7.7 per cent and 6.3 per cent for 2019 and 2020^ respectively. It means the majority of the momentum will be from better realisation amid lower volume.In the March quarter^ the company’s revenue grew by 5 per cent^ mainly driven by a 7 per cent growth in average realisation at Rs 193.7 per litre. However^ sustaining a higher realisation will be a tall task. Even the company’s guidance indicates that contribution margin per litre — average realisation minus raw material per litre — is unlikely to rise above Rs 100 per litre. This may put a cap on the company’s ability to drive realisation. The contribution margin was Rs 103.1 per litre in the March quarter.The stock is available at19.5 times its projected 12-month earnings^ a discount of 31 per cent compared with its five-year average. Historically^ the company has enjoyed valuation similar to that of fast-moving consumer goods (FMCG) owing to its pricing power and dominant market share.However^ the premium is gradually chipping off due to a low single-volume growth^ while FMCG companies have been posting a double-digit volume growth since the last five quarters. A sluggish demand outlook may further dent the company’s valuation.
24 Apr^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/bigger-stimulus-needed-for-revival-sanjiv-puri-chairman-itc/articleshow/75334098.cms,Economic Times,Bigger stimulus needed for revival: Sanjiv Puri^ Chairman^ ITC,Ram 144 days agoWhere will the Government find its money for revival.It has to give stimulus to the low income groups and downtrodden. The big companies like ITC should find out its ways. In fact some of the products of ITC are in more demand like biscuits^ soaps^ sanitisers etc in this COVID 19 unlike other companies in automobiles.
06 Aug^ 2020,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-362-points-on-rbi-loan-recast-nifty-ends-at-11200/articleshow/77392167.cms,Economic Times,Sensex jumps 362 points on RBI loan recast; Nifty ends at 11^200,"We feel it would be difficult for the index to sustain at higher levels^ without the participation from the banking pack. Traders should keep an eye on the banking index for cues. They should limit their leveraged trades and prefer index majors. — Ajit Mishra^ VP - Research^ Religare BrokingAgencies Nifty top 5 gainers & losersETMarkets.comAfter the RBI policy is out of the way^ earnings visibility and quality will take centrestage from Friday onwards^ said Vinod Nair^ Head of Research at Geojit Financial Services.Mahindra & Mahindra^ Abbott India^ Adani Transmission^ Alkem Labs^ Bata India^ BEML^ Cipla^ Emami and Mahanagar Gas are some of the companies that will deliver their quarterly report card.Besides^ RBI will come out with foreign exchange reserves for the july-end week. The reserve has already surpassed $520 billion^ highest ever^ thanks to heavy flow of foreign funds into India.NEW DELHI: The Reserve Bank of India's one-time loan-restructuring announcement and an assurance to take necessary steps to revive the Covid-battered economy gave a boost to the stock market bulls on Thursday even as the central bank decided to keep key interest rates steady.The RBI in its August monetary policy review maintained status quo on the back of a rise in retail inflation^ however^ it announced a slew of measures to aid the stressed sectors in the economy.The 30-share pack Sensex rose over 500 points following RBI outcome but lost some ground in the late trade. The index closed at 38^025^ up 362 points. Broader Nifty rose 98 points to 11^200. This jump led m-cap of BSE-listed firms to reclaim Rs 150 lakh crore level^ a more than five-month high.""Markets managed to gain nearly a per cent amid volatility^ thanks to supportive global markets and favourable local cues. The bias was upbeat from the beginning and the benchmark extended gains as the day progressed^ taking cues from the RBI’s announcements to aid the stressed sectors and further boost the financial system^"" said Ajit Mishra^ VP - Research^ Religare Broking.Banking stocks^ which were in focus during the day^ ended mixed. Private banks advanced up to 3 per cent while PSU banks were mostly in the red. Shadow banks saw some buying after the RBI's Rs 10^000 crore additional liquidity facility for NBFCs and HFCs.“Banks are the weakest link in this market because moratorium ends in August and then you go in for restructuring^ etc. I think markets initially liked the restructuring. It was expected but I am not so enthused about it because it creates lingering problems for the banking sector and when the economy actually starts recovering^ then credit flow becomes an issue^” said Sandip Sabharwal^ an independent market analyst.He believes outperformance will come from other sectors^ possibly FMCG companies which are indicating a robust outlook or maybe some select pharma companies. He added that IT stocks are more or less priced in.Investors^ however^ seem to think otherwise. Nifty IT was the biggest sectoral gainer^ up 1.78 per cent^ followed by Nifty FMCG that added 1.37 per cent.Tata Steel was the biggest bluechip gainer^ jumping 3.82 per cent to Rs 400.55^ riding on higher sales of steelmakers during July. Buying on Tata Steel and other metal stocks took Nifty Metal up 1.37 per cent.Broader market also saw good demand by investors as 1^579 stocks closed with gains while 1^079 names ended in the red. Over 160 stocks hit their 52-week high levels^ most of them from small and micro-cap categories.BSE Midcap was up 0.77 per cent^ driven by up to 9 per cent gain in Tata Consumer^ M&M Financial^ Varroc Engineering and Torrent Pharma BSE Smallcap climbed 0.99 per cent thanks to 10-19 per cent jump in Aarti Drugs^ Birlasoft^ Vimta Labs^ Astral Poly^ SH Kelkar and Hamna Auto.Manappuram Finance and Muthoot Finance^ two industry leaders in loan against gold^ saw dramatic movements during the day. Both stocks spiked after the RBI increased loan-to-value ratio but plunged after clarification that this was not valid for NBFCs. Eventually^ Manappuram Finance dropped 2.79 per cent and Muthoot Finance tanked 5.38 per cent to Rs 1^189.75.Investors were not too enthused about the overwhelming response to HDFC QIP that was subscribed four times despite floor price set at a premium. The stock closed up just 0.49 per cent to Rs 1^785.65.Major Asian markets ended the day in red. MSCI's broadest index of Asia-Pacific shares outside Japan hit an early-session six-and-a-half-month peak but fell back to be flat after drops in China and Hong Kong.“European stocks edged lower as the Bank of England warned of a slower economic recovery from the Covid-19 crisis and investors digested a raft of earnings. This is despite German industrial orders surged 27.9 per cent month-on-month in June^ smashing economists’ expectations for a 10.1 per cent rise^ led by strong demand for domestic goods^” said Deepak Jasani^ Head of Retail Research at HDFC Securities."
14 May^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/godrej-bets-big-on-hygiene-products-segment-expects-it-to-be-new-core-in-next-2-3-years/articleshow/75738889.cms,Economic Times,Godrej bets big on hygiene products segment^ expects it to be 'new core' in next 2-3 years,"New Delhi: FMCG major Godrej Consumer Products Ltd (GCPL) is betting big on its hygiene products range amid the COVID-19 crisis and plans to build the category as its ""new core"" in the next two to three years^ according to a top company official. GCPL has planned several launches at affordable price points^ most of which would be in personal and home care category^ in the next 45 days. It expects hygiene products to account for around 5 per cent of its total business in this quarter alone as compared to very insignificant contribution in pre-COVID-19 period.It is also looking to introduce a range of hygiene products for personal consumption^ home care and hygiene on-the-go category.""For us it is not just about the next quarter^ you will see a lot more launches over the next 45 days as we are looking at building the hygiene category as our new core over the next 2 or 3 years^"" GCPL Managing Director and CEO Vivek Gambhir told .Elaborating further he said^ ""we have actually moved very quickly and launched hygiene products across India^ Indonesia^ Bangladesh^ Sri Lanka^ Kenya^ South Africa^ the US^ Argentina and Chile. There are a lot more launches planned over the next 45 days.""During the pandemic^ several companies have forayed into the hand sanitiser segment^ which was hitherto considered to a niche product.According to Gambhir^ the hand sanitiser space is ""quite crowded"" and the real opportunity is more in handwash and other personal and home care products.Gambhir said that the new products in the hygiene would be affordable and may ""disrupt the market"" as well.Besides^ the Godrej Group firm also believes that it is a ""resurgence time"" for its home insecticide segment^ which contributes around 30 per cent of its global and 40 per cent of domestic business^ as awareness on diseases prevention in general has increased in the COVID-19 times.Gambhir also said GCPL expects its soaps category^ which contributes around 20 per cent of its revenue^ to grow further.The company has a ranges of brands across personal and home care such as Cinthol^ Protekt^ Ezee^ Godrej No 1 and Hit and Good Knight.On distribution^ like other FMCG companies^ GCPL is also expanding its digital initiatives and increasing its presence in the e-commerce channels. The company is working with the channels partners and is also engaging through business-to-consumer (B2C) model^ selling the products directly to the end-users.On Wednesday^ GCPL reported a decline of 75 per cent to Rs 230 cr in its Q4 net profit^ while its net sales fell 12 per cent to Rs 2^132.7 crore for January-March quarter.For the financial year^ GCPL's net profit was Rs 1^496.58 crore^ down 36.08 per cent over the year-ago period and net sales stood at Rs 9^826.51 crore^ down 3.86 per cent.GCPL's performance in India and African markets was impacted during the lockdown ^ however^ in some markets as Indonesia^ it has reported growth this quarter despite challenges.""Inspite of these unprecedented challenges^ we actually gained shares in most categories. We have gained around 70 per cent of our portfolio^ which is quite encouraging^"" he said adding ""this reflects that we are positioned quite well for the future."""
14 May^ 2020,https://economictimes.indiatimes.com/mf/analysis/continue-with-sips-to-take-advantage-of-better-valuations-volatility/articleshow/75734425.cms,Economic Times,Continue with SIPs to take advantage of better valuations^ volatility,DSP Credit Risk Fund-Growth ★★★ ★★ Nav as on ₹ 29.1938 +0.00 (+0.02%) Things You should consider Annualized Return for 3 year: 1.51%Suggested Investment Horizon: >3 yearsTime taken to double money: 9.5 Years Nippon India Banking Fund-Growth ★★ ★★★ Nav as on ₹ 203.7933 +0.96 (+0.47%) Things You should consider Annualized Return for 3 year: -8.66%Suggested Investment Horizon: >3 yearsTime taken to double money: 2.10 YearsMarket Performance at a GlanceMarket Returns %*S&P BSE SENSEX YTD**- 18%S&P BSE SENSEX MTD**+14.4S&P BSE MID CAP MTD**+13.7%S&P BSE SMALL CAP MTD**+15.5%BEST PERFORMER SECTORSHealthcare^ Auto^ Oil & GasLAGGARD SECTORSReal Estate^ FMCG^ PSUs* On Total Return Basis** Source-Bloomberg‘I opened The Times of India and the news appeared in red. Then I opened another paper^ news there was in deeper red. After that I looked at the stock market screen and it was in bright green.’This joke well sums up the economy and financial markets for April. Covid-19 has held most economic activity at ransom while stock markets are on a roll. Many participants are probably looking at a sharp recovery (called V-shaped in the financial jargon).Speculators and investors are banking on a government stimulus and ultra-low interest rates which could pull the Indian economy from this unprecedented crisis. In addition^ the Reserve Bank of India is providing a backstop - that is^ even junk bonds have no worry of default. The RBI will rescue them. Traditional theory of risk and return has been turned on its head by such policies.For the 4 months of calendar 2020^ S&P BSE Sensex return is negative 18%. Despite the fact that the S&P BSE Sensex surged 14.4% during the month of April (14.6% in USD). This follows a 22.8% decline in the previous month when India went into a stringent lockdown from March 24th. The performance of the S&P BSE Sensex was slightly better than the developed market indices such as S&P 500 (12.8%) and Dow Jones (11.2%) (Both in USD terms).Midcap and small cap indices had gains similar to that of the Sensex during April. S&P BSE Midcap index rose 13.7% while S&P BSE Smallcap leapt 15.5% in the month.Healthcare^ auto and oil & gas were some of the sectors which did extremely well in the month of April. Positive news flow in terms of new drug approvals and plant approval from FDA helped pharma stocks.Non-cyclical sectors such as FMCG and consumer durables were among the least gainers in April. Real estate and PSUs rounded up the laggard sectors. The Indian rupee appreciated 0.7% during the month v/s US dollar.YTD - Year To Date | MTD - Month To DateFPIs had a quiet month during April. They were net sellers of $31 million. So far^ in the current year^ the FPIs have sold stocks worth $6.6 billion. Domestic institutions (DIIs) were also net sellers to the tune of $100 million in April. However^ since January 2020^ the DFIs have cumulatively purchased $10 billion worth of stocks.The impact of the Covid-19 pandemic on the world economy has been higher than any previous event including the two World Wars. Developed countries are looking at a contraction of between 8-16% in their GDP. For some countries^ like the UK^ this would be the biggest decline in economic output in the last 200 years. For many countries^ it could take about 2 years to reach the same level of GDP that was recorded in 2019.Since there doesn’t seem to be a cure or vaccine to contain the pandemic^ the economic problems are likely to drag on and become more acute if the governments still insist on lockdowns. Many small businesses are on the verge of closure and unemployment rates will be at a historic high. World over^ there is going to be higher corporate bankruptcy than any time in recent history.The lockdown has been particularly strict in India. All economic activity - except for farm and few essential goods – have been suspended. Given the severe impact on livelihoods and incomes^ the wait for fiscal stimulus has gotten longer. So far the size of the stimulus has been only 0.8% of GDP. Even by conservative estimates^ the country needs a stimulus of at least Rs 10 trillion (5% of GDP).The lockdown was supposed to end on 14 April but was extended till 3 May. After that^ the country was divided into 3 zones and some relaxation was given in green and orange zones. Estimates suggest that approximately 48% of economic activity lies in the red zones where stringent measures continue. Manufacturing output^ as measured by PMI or the Purchasing Managers’ Index^ stood at 27.4 in April. It is normally above 50 - the current level is a 15-year low. Unemployment levels^ as measured by CMIE^ have touched levels closer to 25% from 7% before lockdown.An absence of a stimulus can lead to a significant social and economic problem. This would make economic recovery even more difficult in the successive years. The rising NPAs of the financial system^ closure of critical industries^ and the massive rise in unemployment are some of the collateral damage in the absence of a significant government economic revival packageMany listed companies are declaring their results for the last quarter and for the full year of fiscal 2020. Given the prevailing situation^ the demand revival and normalisation of operations could take 6-12 months from levels pre Covid-19. We understand it could be even longer given uncertainty of economy opening. All companies are looking at drastic cost cutting measures to compensate for lost sales.The current economic scenario is challenging for many companies. Many companies may not survive and some will emerge weaker after the current crisis. Few other companies^ however^ will emerge stronger and benefit from consolidation in respective industries. We have chosen stocks which we believe be winners in the long term.India is likely to grow faster than many nations. The economy is dependent on domestic consumption and insulated from any global problems over the long term. While economic growth faces pressure in the near term^ a better monsoon and measures to ease liquidity are likely to stimulate growth. While economic activity has halted in urban areas^ things are much better in rural areas. Rural India is likely to bounce back sooner after the lockdown is lifted.India could also be a gainer from the Covid crisis if it positions itself well. Many companies are looking to restructure supply chain away from China. Manufacturing sector can capitalize on this opportunity with the support of government policies.April witnessed 6 debt schemes of a mutual fund house unable to pay money to its investors and deciding to wind up. These schemes had approximately Rs 250 billion in AUM. Severe market dislocation^ the illiquidity due to Covid-19^ and high credit risks were the reasons for the closure as per media reports. Such events can test the financial system which is already fragile.Quantum Long Term Equity Value Fund saw a 15.4% appreciation in its NAV. In comparison its benchmark BSE 200 had 14.7% return in April. The scheme’s holdings in healthcare and auto stocks contributed positively to its performance. Some IT stocks and a PSU bank dragged overall performance for the month.For the 4 months of 2020^ the scheme’s performance is -20.6% as compared to -18.1% for the benchmark. Cash level in the Scheme was 8% at month end. Many stocks were re-jigged during the month. Given the challenges to discretionary spending in the current scenario^ we cut our position in 2-wheeler stocks. On the heightened risk to banking^ a PSU stock was also trimmed. The scheme also reduced position in an IT stock where upside appeared limited.We remain positive on equities in the long run even as a sharp rally in April has reduced the very attractive upside potential. Investors should use this opportunity to deploy capital in equity mutual funds if they don’t have enough exposure to the asset class. Investors should continue with SIPs to take advantage of better valuations and volatility.(Atul Kumar is the head of equities at Quantum Mutual Fund)
